Gmt time,Open,High,Low,Close,Volume
29.10.2020 04:00:00.000,0.90971,0.90972,0.90947,0.90956,0.00024945999999999985
29.10.2020 04:10:00.000,0.90955,0.90967,0.90946,0.90956,0.00021287
29.10.2020 04:20:00.000,0.90956,0.90962,0.90950,0.90953,0.00008095000000000002
29.10.2020 04:30:00.000,0.90953,0.90963,0.90945,0.90945,0.00015829999999999994
29.10.2020 04:40:00.000,0.90946,0.90953,0.90912,0.90917,0.00020385
29.10.2020 04:50:00.000,0.90915,0.90947,0.90909,0.90941,0.00018207999999999983
30.10.2020 10:00:00.000,0.91607,0.91643,0.91586,0.91625,0.000824480000000002
30.10.2020 10:10:00.000,0.91624,0.91669,0.91608,0.91662,0.0008075000000000006
30.10.2020 10:20:00.000,0.91662,0.91679,0.91621,0.91645,0.0008408899999999981
30.10.2020 10:30:00.000,0.91645,0.91655,0.91627,0.91650,0.0006242899999999996
30.10.2020 10:40:00.000,0.91650,0.91664,0.91606,0.91645,0.0006988200000000008
30.10.2020 10:50:00.000,0.91645,0.91650,0.91574,0.91583,0.0008852799999999984
30.10.2020 13:00:00.000,0.91451,0.91460,0.91410,0.91430,0.0012685999999999995
30.10.2020 13:10:00.000,0.91430,0.91518,0.91430,0.91515,0.001546859999999994
30.10.2020 13:20:00.000,0.91518,0.91545,0.91509,0.91526,0.0009241500000000012
30.10.2020 13:30:00.000,0.91526,0.91564,0.91501,0.91537,0.0010940799999999964
30.10.2020 13:40:00.000,0.91538,0.91545,0.91510,0.91522,0.0006675600000000006
30.10.2020 13:50:00.000,0.91521,0.91540,0.91501,0.91513,0.0008481000000000028
30.10.2020 15:00:00.000,0.91567,0.91594,0.91508,0.91584,0.0009143399999999969
30.10.2020 15:10:00.000,0.91584,0.91588,0.91551,0.91580,0.0006657000000000005
30.10.2020 15:20:00.000,0.91577,0.91586,0.91547,0.91580,0.0004877900000000037
30.10.2020 15:30:00.000,0.91579,0.91662,0.91578,0.91662,0.0014750000000000032
30.10.2020 15:40:00.000,0.91661,0.91692,0.91600,0.91611,0.0015888199999999908
30.10.2020 15:50:00.000,0.91610,0.91694,0.91610,0.91667,0.0025780799999999796
30.10.2020 17:00:00.000,0.91621,0.91675,0.91620,0.91671,0.0006174600000000014
30.10.2020 17:10:00.000,0.91671,0.91677,0.91654,0.91670,0.00027732
30.10.2020 17:20:00.000,0.91670,0.91691,0.91669,0.91678,0.00040802
30.10.2020 17:30:00.000,0.91679,0.91704,0.91679,0.91703,0.00037195000000000045
30.10.2020 17:40:00.000,0.91703,0.91714,0.91674,0.91679,0.0006623599999999999
30.10.2020 17:50:00.000,0.91680,0.91714,0.91676,0.91708,0.0004336300000000013
01.11.2020 23:00:00.000,0.91703,0.91722,0.91694,0.91716,0.00038870999999999974
01.11.2020 23:10:00.000,0.91711,0.91711,0.91684,0.91688,0.0001812699999999997
01.11.2020 23:20:00.000,0.91685,0.91707,0.91682,0.91696,0.00015905999999999998
01.11.2020 23:30:00.000,0.91696,0.91716,0.91694,0.91712,0.00018797000000000003
01.11.2020 23:40:00.000,0.91715,0.91731,0.91711,0.91729,0.00010279999999999995
01.11.2020 23:50:00.000,0.91729,0.91738,0.91725,0.91727,0.00007945999999999995
02.11.2020 01:00:00.000,0.91735,0.91745,0.91703,0.91711,0.00039063
02.11.2020 01:10:00.000,0.91709,0.91710,0.91679,0.91686,0.00025702999999999994
02.11.2020 01:20:00.000,0.91686,0.91708,0.91684,0.91708,0.00014370000000000005
02.11.2020 01:30:00.000,0.91708,0.91720,0.91699,0.91703,0.00019617999999999998
02.11.2020 01:40:00.000,0.91703,0.91718,0.91688,0.91688,0.00023926000000000006
02.11.2020 01:50:00.000,0.91688,0.91715,0.91686,0.91713,0.00021508
02.11.2020 03:00:00.000,0.91685,0.91701,0.91683,0.91701,0.00011002999999999987
02.11.2020 03:10:00.000,0.91695,0.91706,0.91693,0.91701,0.00008238000000000001
02.11.2020 03:20:00.000,0.91701,0.91710,0.91695,0.91710,0.00008402000000000001
02.11.2020 03:30:00.000,0.91710,0.91722,0.91709,0.91722,0.00009994000000000001
02.11.2020 03:40:00.000,0.91722,0.91723,0.91710,0.91711,0.00011874999999999995
02.11.2020 03:50:00.000,0.91717,0.91722,0.91717,0.91720,0.00006175999999999998
02.11.2020 05:00:00.000,0.91778,0.91778,0.91760,0.91760,0.00012816999999999993
02.11.2020 05:10:00.000,0.91761,0.91762,0.91749,0.91755,0.00011541999999999983
02.11.2020 05:20:00.000,0.91756,0.91766,0.91755,0.91759,0.00008210999999999988
02.11.2020 05:30:00.000,0.91761,0.91767,0.91747,0.91753,0.00013636
02.11.2020 05:40:00.000,0.91753,0.91765,0.91751,0.91760,0.00015105000000000004
02.11.2020 05:50:00.000,0.91760,0.91768,0.91726,0.91739,0.00025573999999999985
02.11.2020 09:00:00.000,0.91816,0.91823,0.91765,0.91771,0.0009731300000000044
02.11.2020 09:10:00.000,0.91770,0.91798,0.91750,0.91790,0.0010556599999999995
02.11.2020 09:20:00.000,0.91790,0.91790,0.91743,0.91751,0.0005106500000000045
02.11.2020 09:30:00.000,0.91751,0.91755,0.91708,0.91729,0.0012579699999999987
02.11.2020 09:40:00.000,0.91729,0.91746,0.91718,0.91732,0.0007101700000000003
02.11.2020 09:50:00.000,0.91732,0.91753,0.91706,0.91737,0.0009525800000000013
02.11.2020 11:00:00.000,0.91752,0.91781,0.91746,0.91768,0.0008129300000000022
02.11.2020 11:10:00.000,0.91768,0.91789,0.91760,0.91775,0.0004469100000000004
02.11.2020 11:20:00.000,0.91775,0.91799,0.91764,0.91765,0.0007435500000000053
02.11.2020 11:30:00.000,0.91765,0.91770,0.91737,0.91748,0.0005406900000000019
02.11.2020 11:40:00.000,0.91750,0.91769,0.91739,0.91763,0.0006701600000000006
02.11.2020 11:50:00.000,0.91762,0.91762,0.91716,0.91749,0.0005514300000000044
02.11.2020 13:00:00.000,0.91834,0.91834,0.91793,0.91797,0.0003146700000000013
02.11.2020 13:10:00.000,0.91794,0.91818,0.91773,0.91776,0.00042709000000000247
02.11.2020 13:20:00.000,0.91774,0.91833,0.91772,0.91824,0.0005396200000000023
02.11.2020 13:30:00.000,0.91823,0.91885,0.91822,0.91859,0.0006982400000000025
02.11.2020 13:40:00.000,0.91859,0.91929,0.91859,0.91897,0.00046449000000000354
02.11.2020 13:50:00.000,0.91897,0.91902,0.91863,0.91892,0.0004622800000000036
02.11.2020 15:00:00.000,0.91963,0.91982,0.91924,0.91941,0.0007817100000000059
02.11.2020 15:10:00.000,0.91941,0.91970,0.91920,0.91938,0.0005133500000000043
02.11.2020 15:20:00.000,0.91939,0.91980,0.91929,0.91973,0.000477910000000004
02.11.2020 15:30:00.000,0.91972,0.92008,0.91970,0.91976,0.0006121900000000008
02.11.2020 15:40:00.000,0.91974,0.92022,0.91965,0.92013,0.0004755400000000019
02.11.2020 15:50:00.000,0.92013,0.92040,0.91929,0.91955,0.0006525600000000055
02.11.2020 19:00:00.000,0.92028,0.92034,0.92013,0.92020,0.0002553000000000001
02.11.2020 19:10:00.000,0.92020,0.92024,0.91994,0.91998,0.00016603999999999984
02.11.2020 19:20:00.000,0.91998,0.92000,0.91967,0.91967,0.00023474999999999977
02.11.2020 19:30:00.000,0.91971,0.91979,0.91961,0.91965,0.0003168800000000008
02.11.2020 19:40:00.000,0.91965,0.91970,0.91956,0.91965,0.00043794000000000065
02.11.2020 19:50:00.000,0.91965,0.92021,0.91965,0.92015,0.0006377800000000027
02.11.2020 21:00:00.000,0.91938,0.91940,0.91913,0.91928,0.00007425000000000004
02.11.2020 21:10:00.000,0.91928,0.91928,0.91915,0.91922,0.00033314
02.11.2020 21:20:00.000,0.91922,0.91936,0.91922,0.91936,0.00010742999999999995
02.11.2020 21:30:00.000,0.91935,0.91951,0.91934,0.91949,0.00007711999999999991
02.11.2020 21:40:00.000,0.91950,0.91950,0.91936,0.91949,0.00011325999999999987
02.11.2020 21:50:00.000,0.91949,0.91951,0.91921,0.91928,0.00017960999999999973
02.11.2020 23:00:00.000,0.91875,0.91901,0.91874,0.91894,0.000352570000000001
02.11.2020 23:10:00.000,0.91890,0.91902,0.91887,0.91899,0.00008688999999999999
02.11.2020 23:20:00.000,0.91896,0.91910,0.91895,0.91896,0.00006873999999999993
02.11.2020 23:30:00.000,0.91896,0.91898,0.91888,0.91893,0.00008287000000000004
02.11.2020 23:40:00.000,0.91892,0.91897,0.91892,0.91896,0.00004456000000000002
02.11.2020 23:50:00.000,0.91895,0.91895,0.91887,0.91891,0.00007669999999999998
03.11.2020 01:00:00.000,0.91916,0.91924,0.91891,0.91894,0.00033093999999999995
03.11.2020 01:10:00.000,0.91896,0.91913,0.91896,0.91903,0.00017862000000000002
03.11.2020 01:20:00.000,0.91904,0.91914,0.91884,0.91885,0.0002610800000000001
03.11.2020 01:30:00.000,0.91885,0.91902,0.91875,0.91897,0.0002407999999999999
03.11.2020 01:40:00.000,0.91898,0.91911,0.91898,0.91902,0.00021916999999999992
03.11.2020 01:50:00.000,0.91901,0.91901,0.91864,0.91869,0.0002590599999999999
03.11.2020 05:00:00.000,0.91874,0.91876,0.91844,0.91857,0.00013488999999999992
03.11.2020 05:10:00.000,0.91858,0.91862,0.91840,0.91846,0.00012274999999999992
03.11.2020 05:20:00.000,0.91848,0.91848,0.91815,0.91818,0.00011273999999999985
03.11.2020 05:30:00.000,0.91818,0.91831,0.91810,0.91810,0.00017390999999999994
03.11.2020 05:40:00.000,0.91811,0.91823,0.91808,0.91815,0.00011485999999999997
03.11.2020 05:50:00.000,0.91813,0.91826,0.91808,0.91816,0.00013930000000000013
03.11.2020 06:00:00.000,0.91817,0.91832,0.91799,0.91809,0.0002668600000000002
03.11.2020 06:10:00.000,0.91810,0.91827,0.91810,0.91816,0.00013357999999999992
03.11.2020 06:20:00.000,0.91817,0.91822,0.91809,0.91810,0.00009878999999999997
03.11.2020 06:30:00.000,0.91809,0.91814,0.91799,0.91806,0.00014772000000000008
03.11.2020 06:40:00.000,0.91807,0.91810,0.91778,0.91780,0.00022307999999999999
03.11.2020 06:50:00.000,0.91778,0.91803,0.91768,0.91793,0.00019651999999999994
03.11.2020 09:00:00.000,0.91685,0.91711,0.91669,0.91697,0.00045614000000000093
03.11.2020 09:10:00.000,0.91698,0.91705,0.91606,0.91618,0.0007313400000000036
03.11.2020 09:20:00.000,0.91619,0.91629,0.91601,0.91615,0.0005568400000000009
03.11.2020 09:30:00.000,0.91615,0.91630,0.91573,0.91603,0.0005695400000000051
03.11.2020 09:40:00.000,0.91603,0.91622,0.91590,0.91613,0.0007043900000000048
03.11.2020 09:50:00.000,0.91614,0.91621,0.91550,0.91557,0.0006175700000000047
03.11.2020 11:00:00.000,0.91598,0.91604,0.91553,0.91591,0.0006905799999999999
03.11.2020 11:10:00.000,0.91591,0.91603,0.91571,0.91576,0.00047028000000000255
03.11.2020 11:20:00.000,0.91576,0.91576,0.91540,0.91551,0.0005177400000000021
03.11.2020 11:30:00.000,0.91552,0.91552,0.91442,0.91463,0.0005891200000000027
03.11.2020 11:40:00.000,0.91463,0.91485,0.91439,0.91482,0.0005034600000000004
03.11.2020 11:50:00.000,0.91480,0.91490,0.91449,0.91484,0.0005817200000000012
03.11.2020 13:00:00.000,0.91514,0.91514,0.91484,0.91489,0.0005036200000000016
03.11.2020 13:10:00.000,0.91494,0.91521,0.91488,0.91503,0.0004412700000000003
03.11.2020 13:20:00.000,0.91502,0.91512,0.91443,0.91446,0.0005403400000000021
03.11.2020 13:30:00.000,0.91445,0.91467,0.91421,0.91464,0.0005917000000000014
03.11.2020 13:40:00.000,0.91464,0.91516,0.91436,0.91509,0.00045496000000000246
03.11.2020 13:50:00.000,0.91511,0.91543,0.91511,0.91540,0.0006125500000000028
03.11.2020 15:00:00.000,0.91447,0.91449,0.91320,0.91348,0.0009145200000000021
03.11.2020 15:10:00.000,0.91348,0.91373,0.91329,0.91345,0.0007033500000000004
03.11.2020 15:20:00.000,0.91346,0.91360,0.91316,0.91357,0.0008563299999999999
03.11.2020 15:30:00.000,0.91360,0.91363,0.91310,0.91350,0.0007069400000000013
03.11.2020 15:40:00.000,0.91350,0.91358,0.91247,0.91252,0.0006777799999999996
03.11.2020 15:50:00.000,0.91254,0.91256,0.91195,0.91246,0.000977829999999999
03.11.2020 17:00:00.000,0.91266,0.91266,0.91229,0.91237,0.0004937500000000004
03.11.2020 17:10:00.000,0.91237,0.91243,0.91214,0.91220,0.00037099000000000035
03.11.2020 17:20:00.000,0.91219,0.91229,0.91213,0.91222,0.0003052000000000001
03.11.2020 17:30:00.000,0.91222,0.91252,0.91220,0.91248,0.0003409100000000016
03.11.2020 17:40:00.000,0.91248,0.91280,0.91229,0.91263,0.00042878000000000105
03.11.2020 17:50:00.000,0.91263,0.91308,0.91260,0.91286,0.0004764900000000028
03.11.2020 19:00:00.000,0.91309,0.91338,0.91302,0.91338,0.00034214000000000027
03.11.2020 19:10:00.000,0.91337,0.91339,0.91312,0.91312,0.00021484000000000008
03.11.2020 19:20:00.000,0.91311,0.91314,0.91292,0.91305,0.00016289999999999992
03.11.2020 19:30:00.000,0.91303,0.91306,0.91287,0.91298,0.00029374000000000007
03.11.2020 19:40:00.000,0.91297,0.91322,0.91289,0.91296,0.0002065499999999999
03.11.2020 19:50:00.000,0.91297,0.91325,0.91257,0.91262,0.000368780000000001
03.11.2020 21:00:00.000,0.91285,0.91298,0.91251,0.91260,0.00011867000000000029
03.11.2020 21:10:00.000,0.91260,0.91270,0.91251,0.91252,0.00013539999999999993
03.11.2020 21:20:00.000,0.91252,0.91254,0.91204,0.91204,0.0001238199999999999
03.11.2020 21:30:00.000,0.91203,0.91205,0.91179,0.91179,0.00004918999999999996
03.11.2020 21:40:00.000,0.91181,0.91226,0.91180,0.91223,0.00014269999999999997
03.11.2020 21:50:00.000,0.91224,0.91351,0.91199,0.91348,0.0002999900000000008
03.11.2020 23:00:00.000,0.91258,0.91258,0.91148,0.91157,0.0006317400000000028
03.11.2020 23:10:00.000,0.91157,0.91157,0.91091,0.91109,0.00037454000000000095
03.11.2020 23:20:00.000,0.91109,0.91137,0.91103,0.91110,0.00029696000000000014
03.11.2020 23:30:00.000,0.91109,0.91117,0.91077,0.91106,0.0003840500000000025
03.11.2020 23:40:00.000,0.91107,0.91117,0.91069,0.91113,0.0004952600000000026
03.11.2020 23:50:00.000,0.91113,0.91113,0.91067,0.91073,0.00018317999999999972
04.11.2020 03:00:00.000,0.91795,0.91812,0.91655,0.91718,0.0019970699999999793
04.11.2020 03:10:00.000,0.91717,0.91729,0.91545,0.91651,0.001954719999999953
04.11.2020 03:20:00.000,0.91651,0.91663,0.91575,0.91619,0.001484169999999977
04.11.2020 03:30:00.000,0.91615,0.91702,0.91611,0.91652,0.0011574499999999891
04.11.2020 03:40:00.000,0.91651,0.91663,0.91521,0.91626,0.0012876099999999987
04.11.2020 03:50:00.000,0.91628,0.91692,0.91593,0.91607,0.0011730699999999955
04.11.2020 05:00:00.000,0.91561,0.91594,0.91455,0.91470,0.0008839500000000032
04.11.2020 05:10:00.000,0.91469,0.91521,0.91367,0.91498,0.0015205399999999889
04.11.2020 05:20:00.000,0.91501,0.91511,0.91451,0.91475,0.0007083800000000019
04.11.2020 05:30:00.000,0.91476,0.91511,0.91466,0.91507,0.0005133200000000049
04.11.2020 05:40:00.000,0.91509,0.91581,0.91506,0.91567,0.0007803500000000026
04.11.2020 05:50:00.000,0.91568,0.91609,0.91515,0.91538,0.0008987500000000034
04.11.2020 07:00:00.000,0.91570,0.91623,0.91549,0.91620,0.000765650000000002
04.11.2020 07:10:00.000,0.91620,0.91647,0.91611,0.91629,0.0006455200000000023
04.11.2020 07:20:00.000,0.91631,0.91732,0.91617,0.91714,0.0012071200000000012
04.11.2020 07:30:00.000,0.91714,0.91716,0.91620,0.91688,0.0024805200000000043
04.11.2020 07:40:00.000,0.91687,0.91732,0.91649,0.91712,0.0011797299999999939
04.11.2020 07:50:00.000,0.91709,0.91714,0.91544,0.91549,0.0012688199999999906
04.11.2020 09:00:00.000,0.91483,0.91509,0.91452,0.91475,0.0010999699999999948
04.11.2020 09:10:00.000,0.91474,0.91552,0.91463,0.91544,0.0009343400000000025
04.11.2020 09:20:00.000,0.91543,0.91622,0.91531,0.91596,0.0006808300000000037
04.11.2020 09:30:00.000,0.91596,0.91629,0.91537,0.91554,0.0006645900000000028
04.11.2020 09:40:00.000,0.91556,0.91595,0.91522,0.91539,0.0014269499999999945
04.11.2020 09:50:00.000,0.91539,0.91590,0.91516,0.91560,0.000795460000000006
04.11.2020 11:00:00.000,0.91360,0.91383,0.91326,0.91326,0.0006481400000000039
04.11.2020 11:10:00.000,0.91325,0.91325,0.91217,0.91297,0.0008586500000000015
04.11.2020 11:20:00.000,0.91290,0.91331,0.91275,0.91323,0.0007060500000000004
04.11.2020 11:30:00.000,0.91323,0.91326,0.91233,0.91241,0.000725650000000002
04.11.2020 11:40:00.000,0.91241,0.91263,0.91215,0.91239,0.000893070000000003
04.11.2020 11:50:00.000,0.91235,0.91251,0.91214,0.91230,0.0007335900000000013
04.11.2020 13:00:00.000,0.91044,0.91106,0.91034,0.91095,0.0012691399999999876
04.11.2020 13:10:00.000,0.91096,0.91131,0.91017,0.91047,0.0012747599999999924
04.11.2020 13:20:00.000,0.91045,0.91103,0.91031,0.91045,0.0013501200000000009
04.11.2020 13:30:00.000,0.91047,0.91195,0.91047,0.91140,0.0017625099999999847
04.11.2020 13:40:00.000,0.91139,0.91158,0.91107,0.91148,0.0013616100000000025
04.11.2020 13:50:00.000,0.91147,0.91189,0.91122,0.91170,0.0010087600000000033
04.11.2020 15:00:00.000,0.91260,0.91267,0.91176,0.91264,0.0015119999999999982
04.11.2020 15:10:00.000,0.91265,0.91300,0.91222,0.91222,0.0011687299999999996
