Gmt time,Open,High,Low,Close,Volume
29.10.2020 00:00:00.000,0.91070,0.91095,0.91041,0.91042,389.84999999999997
29.10.2020 00:10:00.000,0.91042,0.91045,0.91027,0.91027,153.87
29.10.2020 00:20:00.000,0.91026,0.91030,0.91004,0.91015,276.1
29.10.2020 00:30:00.000,0.91013,0.91028,0.91011,0.91026,96.01
29.10.2020 00:40:00.000,0.91028,0.91039,0.91023,0.91029,109.74
29.10.2020 00:50:00.000,0.91031,0.91056,0.91024,0.91042,301.55
29.10.2020 01:00:00.000,0.91042,0.91063,0.91041,0.91058,272.88
29.10.2020 01:10:00.000,0.91058,0.91058,0.91039,0.91053,181.07
29.10.2020 01:20:00.000,0.91053,0.91078,0.91053,0.91076,204.77999999999994
29.10.2020 01:30:00.000,0.91075,0.91076,0.91045,0.91046,244.78
29.10.2020 01:40:00.000,0.91046,0.91052,0.91017,0.91031,213.18
29.10.2020 01:50:00.000,0.91031,0.91049,0.91016,0.91022,448.85
29.10.2020 02:00:00.000,0.91022,0.91051,0.91020,0.91044,223.66
29.10.2020 02:10:00.000,0.91043,0.91047,0.91024,0.91034,235.35
29.10.2020 02:20:00.000,0.91034,0.91035,0.91020,0.91020,139.43
29.10.2020 02:30:00.000,0.91020,0.91020,0.91005,0.91011,87.42
29.10.2020 02:40:00.000,0.91011,0.91026,0.91010,0.91026,90.54
29.10.2020 02:50:00.000,0.91026,0.91035,0.91013,0.91021,226.99
29.10.2020 03:00:00.000,0.91021,0.91035,0.91020,0.91032,153.21
29.10.2020 03:10:00.000,0.91031,0.91039,0.91016,0.91021,163.97
29.10.2020 03:20:00.000,0.91022,0.91030,0.90955,0.90962,268.6
29.10.2020 03:30:00.000,0.90961,0.90969,0.90956,0.90967,135.75
29.10.2020 03:40:00.000,0.90968,0.90987,0.90968,0.90981,66.28
29.10.2020 03:50:00.000,0.90980,0.90980,0.90956,0.90962,135.13
29.10.2020 04:00:00.000,0.90962,0.90963,0.90936,0.90943,156.21999999999997
29.10.2020 04:10:00.000,0.90944,0.90957,0.90937,0.90947,116.67000000000002
29.10.2020 04:20:00.000,0.90947,0.90953,0.90940,0.90942,47.8
29.10.2020 04:30:00.000,0.90941,0.90955,0.90936,0.90937,123.18
29.10.2020 04:40:00.000,0.90937,0.90944,0.90901,0.90908,151.11
29.10.2020 04:50:00.000,0.90908,0.90937,0.90900,0.90931,206.56999999999996
29.10.2020 05:00:00.000,0.90931,0.90947,0.90928,0.90936,216.81000000000003
29.10.2020 05:10:00.000,0.90934,0.90936,0.90925,0.90935,139.63
29.10.2020 05:20:00.000,0.90935,0.90955,0.90934,0.90949,161.72
